Q5GH73	Ensembl	ENSG00000171044
Q5GH72	Ensembl	ENSG00000260903
Q9H6D3	Ensembl	ENSG00000158156
Q5GH70	Ensembl	ENSG00000221947
P51811	Ensembl	ENSG00000047597
O15537	Ensembl	ENSG00000102104
Q5T750	Ensembl	ENSG00000198854
P23025	Ensembl	ENSG00000136936
Q01831	Ensembl	ENSG00000154767
Q92889	Ensembl	ENSG00000175595
O14980	Ensembl	ENSG00000082898
P55060	Ensembl	ENSG00000124207
Q9C0E2	Ensembl	ENSG00000132953
Q9HAV4	Ensembl	ENSG00000124571
Q96QU8	Ensembl	ENSG00000169180
Q9UIA9	Ensembl	ENSG00000130227
O43592	Ensembl	ENSG00000184575
Q9NQW7	Ensembl	ENSG00000108039
O43895	Ensembl	ENSG00000122121
Q9NQH7	Ensembl	ENSG00000196236
Q9UBH6	Ensembl	ENSG00000143324
P18887	Ensembl	ENSG00000073050
O43543	Ensembl	ENSG00000196584
O43542	Ensembl	ENSG00000126215
Q13426	Ensembl	ENSG00000152422
P13010	Ensembl	ENSG00000079246
P12956	Ensembl	ENSG00000196419
Q8IZH2	Ensembl	ENSG00000114127
Q9H0D6	Ensembl	ENSG00000088930
O75695	Ensembl	ENSG00000102218
Q6P2D8	Ensembl	ENSG00000166435
Q8NBI6	Ensembl	ENSG00000173950
O75191	Ensembl	ENSG00000093217
O75063	Ensembl	ENSG00000116199
Q86Y38	Ensembl	ENSG00000103489
Q9H1B5	Ensembl	ENSG00000015532
Q9NRH1	Ensembl	ENSG00000241127
Q8IY57	Ensembl	ENSG00000015153
P46937	Ensembl	ENSG00000137693
P58557	Ensembl	ENSG00000182362
P67809	Ensembl	ENSG00000065978
Q9Y2T7	Ensembl	ENSG00000006047
Q9Y2T7	Ensembl	ENSG00000288504
P16989	Ensembl	ENSG00000060138
A6NC05	Ensembl	ENSG00000164241
A8MPS7	Ensembl	ENSG00000161179
P07947	Ensembl	ENSG00000176105
Q9ULM3	Ensembl	ENSG00000163872
O95619	Ensembl	ENSG00000127337
O95070	Ensembl	ENSG00000174851
Q5BJH7	Ensembl	ENSG00000167645
Q9Y548	Ensembl	ENSG00000058799
Q9BWQ6	Ensembl	ENSG00000130733
Q9GZM5	Ensembl	ENSG00000137207
Q9BSR8	Ensembl	ENSG00000119820
Q969M3	Ensembl	ENSG00000145817
Q96EC8	Ensembl	ENSG00000181704
Q8N8F6	Ensembl	ENSG00000177752
A6XGL0	Ensembl	ENSG00000250067
Q9BW85	Ensembl	ENSG00000105248
O15498	Ensembl	ENSG00000106636
Q9UM01	Ensembl	ENSG00000155465
Q92536	Ensembl	ENSG00000103064
P49750	Ensembl	ENSG00000119596
Q96TA2	Ensembl	ENSG00000136758
O60688	Ensembl	ENSG00000100027
Q96QA6	Ensembl	ENSG00000175155
P61236	Ensembl	ENSG00000090238
Q96NS1	Ensembl	ENSG00000166793
P62699	Ensembl	ENSG00000119801
Q86U90	Ensembl	ENSG00000196449
Q96MU7	Ensembl	ENSG00000083896
Q96MU7	Ensembl	ENSG00000275272
Q9H6S0	Ensembl	ENSG00000047188
Q9BYJ9	Ensembl	ENSG00000149658
Q9Y5A9	Ensembl	ENSG00000198492
Q7Z739	Ensembl	ENSG00000185728
Q9H869	Ensembl	ENSG00000163374
P59817	Ensembl	ENSG00000169548
Q86YH2	Ensembl	ENSG00000275004
Q8ND82	Ensembl	ENSG00000056277
Q6N043	Ensembl	ENSG00000137871
Q9HBT8	Ensembl	ENSG00000187607
O75467	Ensembl	ENSG00000083812
Q6AW86	Ensembl	ENSG00000249471
O60765	Ensembl	ENSG00000169131
Q96LW1	Ensembl	ENSG00000178338
Q86Y25	Ensembl	ENSG00000177932
Q96PM9	Ensembl	ENSG00000161642
Q569K4	Ensembl	ENSG00000144331
Q66K41	Ensembl	ENSG00000187595
Q9H6B1	Ensembl	ENSG00000151789
Q8IWR0	Ensembl	ENSG00000122299
Q9UGR2	Ensembl	ENSG00000100403
Q96KM6	Ensembl	ENSG00000196700
Q6AHZ1	Ensembl	ENSG00000177853
Q9C0D4	Ensembl	ENSG00000178163
Q6P3V2	Ensembl	ENSG00000196967
Q52M93	Ensembl	ENSG00000245680
E7ETH6	Ensembl	ENSG00000269343
Q6ZN79	Ensembl	ENSG00000196946
P0CI00	Ensembl	ENSG00000215356
P0CH99	Ensembl	ENSG00000215343
A8MWA4	Ensembl	ENSG00000214534
A8MUZ8	Ensembl	ENSG00000215372
O75290	Ensembl	ENSG00000197782
O75290	Ensembl	ENSG00000280568
Q9Y6R6	Ensembl	ENSG00000128000
Q9Y6R6	Ensembl	ENSG00000281601
Q7Z570	Ensembl	ENSG00000170396
A4D1E1	Ensembl	ENSG00000182348
P25311	Ensembl	ENSG00000160862
Q401N2	Ensembl	ENSG00000186919
Q9Y493	Ensembl	ENSG00000146839
P43403	Ensembl	ENSG00000115085
A6NP61	Ensembl	ENSG00000189167
Q86SH2	Ensembl	ENSG00000182223
Q96FA7	Ensembl	ENSG00000188707
A8MT70	Ensembl	ENSG00000169064
O96006	Ensembl	ENSG00000214717
Q9BTP6	Ensembl	ENSG00000177494
Q96IU2	Ensembl	ENSG00000132846
O75132	Ensembl	ENSG00000100426
Q49AG3	Ensembl	ENSG00000236287
P86452	Ensembl	ENSG00000257315
Q8IZ13	Ensembl	ENSG00000221886
Q9H171	Ensembl	ENSG00000124256
Q96DT7	Ensembl	ENSG00000205189
O95625	Ensembl	ENSG00000066422
Q9Y330	Ensembl	ENSG00000206366
Q9Y330	Ensembl	ENSG00000204366
Q9Y330	Ensembl	ENSG00000234196
Q9Y330	Ensembl	ENSG00000237900
Q9Y330	Ensembl	ENSG00000234852
O43829	Ensembl	ENSG00000198081
Q05516	Ensembl	ENSG00000109906
Q13105	Ensembl	ENSG00000116809
Q99592	Ensembl	ENSG00000179456
Q9HC78	Ensembl	ENSG00000181722
Q9ULJ3	Ensembl	ENSG00000173276
O15209	Ensembl	ENSG00000206280
O15209	Ensembl	ENSG00000229253
O15209	Ensembl	ENSG00000227780
O15209	Ensembl	ENSG00000236104
O15209	Ensembl	ENSG00000237056
O43167	Ensembl	ENSG00000112365
P24278	Ensembl	ENSG00000089775
Q9HCK0	Ensembl	ENSG00000171448
Q9Y2Y4	Ensembl	ENSG00000011590
Q8NCN2	Ensembl	ENSG00000177125
Q5TC79	Ensembl	ENSG00000185278
Q8NAP3	Ensembl	ENSG00000177311
O15060	Ensembl	ENSG00000166860
Q9NUA8	Ensembl	ENSG00000184677
Q5SVQ8	Ensembl	ENSG00000177888
B2RXF5	Ensembl	ENSG00000179627
O43298	Ensembl	ENSG00000169155
Q8NCP5	Ensembl	ENSG00000196323
Q96K62	Ensembl	ENSG00000119574
Q86UZ6	Ensembl	ENSG00000130584
Q9UFB7	Ensembl	ENSG00000114853
Q6ZSB9	Ensembl	ENSG00000168826
O95365	Ensembl	ENSG00000178951
O15156	Ensembl	ENSG00000160685
A1YPR0	Ensembl	ENSG00000184828
Q96BR9	Ensembl	ENSG00000160062
Q8NAP8	Ensembl	ENSG00000273274
Q9Y2K1	Ensembl	ENSG00000126804
Q8N680	Ensembl	ENSG00000181472
Q9H5J0	Ensembl	ENSG00000185670
Q9P1Z0	Ensembl	ENSG00000174282
Q9P1Z0	Ensembl	ENSG00000283868
O15062	Ensembl	ENSG00000168795
Q15916	Ensembl	ENSG00000186130
Q96C00	Ensembl	ENSG00000213588
Q96C00	Ensembl	ENSG00000236515
O75152	Ensembl	ENSG00000058673
A0A1B0GTU1	Ensembl	ENSG00000215817
Q5D1E8	Ensembl	ENSG00000163874
Q5HYM0	Ensembl	ENSG00000102053
Q9C0D7	Ensembl	ENSG00000149289
A2A288	Ensembl	ENSG00000178199
Q96GY0	Ensembl	ENSG00000104427
Q5TFG8	Ensembl	ENSG00000118491
Q53FD0	Ensembl	ENSG00000119703
O60293	Ensembl	ENSG00000133858
Q8IXZ2	Ensembl	ENSG00000014164
Q9UPT8	Ensembl	ENSG00000130749
P61129	Ensembl	ENSG00000188177
Q8N5P1	Ensembl	ENSG00000144161
Q96K80	Ensembl	ENSG00000135482
Q5T200	Ensembl	ENSG00000123200
Q6PJT7	Ensembl	ENSG00000100722
Q8WU90	Ensembl	ENSG00000065548
Q9NQZ6	Ensembl	ENSG00000126970
P0CG32	Ensembl	ENSG00000166707
Q96H79	Ensembl	ENSG00000146858
Q7Z2W4	Ensembl	ENSG00000105939
Q8TBK6	Ensembl	ENSG00000155329
Q6PEW1	Ensembl	ENSG00000174460
Q8WW36	Ensembl	ENSG00000187969
Q8WYQ9	Ensembl	ENSG00000140948
Q86VM9	Ensembl	ENSG00000158545
Q8N2G6	Ensembl	ENSG00000165424
Q9C0B9	Ensembl	ENSG00000141664
Q9NUD5	Ensembl	ENSG00000247315
Q9H5U6	Ensembl	ENSG00000168228
Q8N3Z6	Ensembl	ENSG00000147905
Q6NZY4	Ensembl	ENSG00000033030
Q8N567	Ensembl	ENSG00000131732
Q9H0M4	Ensembl	ENSG00000078487
Q504Y3	Ensembl	ENSG00000206559
Q8TBF4	Ensembl	ENSG00000139168
Q9HCK1	Ensembl	ENSG00000204186
Q9HCK1	Ensembl	ENSG00000283649
Q9H8X9	Ensembl	ENSG00000188818
Q96GR4	Ensembl	ENSG00000160446
Q8IUH4	Ensembl	ENSG00000177054
Q8IZN3	Ensembl	ENSG00000175048
Q96MV8	Ensembl	ENSG00000102383
Q969W1	Ensembl	ENSG00000171307
Q8IUH5	Ensembl	ENSG00000186908
Q9NUE0	Ensembl	ENSG00000204160
Q8WVZ1	Ensembl	ENSG00000163958
Q5W0Z9	Ensembl	ENSG00000180776
Q8IVQ6	Ensembl	ENSG00000175893
Q8N966	Ensembl	ENSG00000177108
Q8IYP9	Ensembl	ENSG00000184307
Q6UX98	Ensembl	ENSG00000174165
Q8WTX9	Ensembl	ENSG00000159714
Q9UIJ5	Ensembl	ENSG00000104219
Q9NYG2	Ensembl	ENSG00000163812
Q9NPG8	Ensembl	ENSG00000136247
Q9C0B5	Ensembl	ENSG00000156599
Q9H6R6	Ensembl	ENSG00000023041
Q9NXF8	Ensembl	ENSG00000153786
Q9ULC8	Ensembl	ENSG00000099904
Q9Y397	Ensembl	ENSG00000188706
P37275	Ensembl	ENSG00000148516
O60315	Ensembl	ENSG00000169554
P15822	Ensembl	ENSG00000095951
P31629	Ensembl	ENSG00000010818
Q5T1R4	Ensembl	ENSG00000127124
Q7Z7L7	Ensembl	ENSG00000160445
Q9NTW7	Ensembl	ENSG00000020256
Q9UJL9	Ensembl	ENSG00000187801
Q8TCF1	Ensembl	ENSG00000104231
Q9H8U3	Ensembl	ENSG00000156639
Q86XD8	Ensembl	ENSG00000172671
O76080	Ensembl	ENSG00000107372
Q6FIF0	Ensembl	ENSG00000086666
Q9P243	Ensembl	ENSG00000066827
Q9C0A1	Ensembl	ENSG00000136367
Q15911	Ensembl	ENSG00000140836
Q86UP3	Ensembl	ENSG00000091656
Q8N6M9	Ensembl	ENSG00000178381
Q8WV99	Ensembl	ENSG00000158552
Q9HCL3	Ensembl	ENSG00000142065
Q6P2D0	Ensembl	ENSG00000184517
Q6P2D0	Ensembl	ENSG00000285178
Q8NHY6	Ensembl	ENSG00000196867
Q6ZN57	Ensembl	ENSG00000198939
Q9Y2G7	Ensembl	ENSG00000120784
Q9Y6Q3	Ensembl	ENSG00000136866
Q96NJ6	Ensembl	ENSG00000180787
Q8N8Y5	Ensembl	ENSG00000181638
Q96MM3	Ensembl	ENSG00000179059
Q9NU63	Ensembl	ENSG00000204644
Q9NU63	Ensembl	ENSG00000206510
Q9NU63	Ensembl	ENSG00000223858
Q9NU63	Ensembl	ENSG00000226858
Q9NU63	Ensembl	ENSG00000223852
Q9NU63	Ensembl	ENSG00000234669
Q9NU63	Ensembl	ENSG00000232099
Q8NB50	Ensembl	ENSG00000196670
Q49AA0	Ensembl	ENSG00000187815
Q8N141	Ensembl	ENSG00000181007
Q8TF47	Ensembl	ENSG00000184939
Q96JP5	Ensembl	ENSG00000186660
A6NM28	Ensembl	ENSG00000189420
O95159	Ensembl	ENSG00000162300
Q9UPR6	Ensembl	ENSG00000105278
Q96KR1	Ensembl	ENSG00000056097
P17010	Ensembl	ENSG00000005889
Q7Z3T8	Ensembl	ENSG00000039319
Q9BQ24	Ensembl	ENSG00000100711
Q68DK2	Ensembl	ENSG00000072121
Q5T4F4	Ensembl	ENSG00000155256
Q9HBF4	Ensembl	ENSG00000165861
O95405	Ensembl	ENSG00000157077
P08048	Ensembl	ENSG00000067646
Q96DA0	Ensembl	ENSG00000162078
Q96DA0	Ensembl	ENSG00000283056
O60844	Ensembl	ENSG00000174992
P0C6A0	Ensembl	ENSG00000220201
Q8N5A5	Ensembl	ENSG00000197114
Q86YA3	Ensembl	ENSG00000138658
P0C7U3	Ensembl	ENSG00000206077
Q9NS37	Ensembl	ENSG00000137504
Q96EF9	Ensembl	ENSG00000259305
Q9Y6X8	Ensembl	ENSG00000178764
Q9H4I2	Ensembl	ENSG00000174306
Q15915	Ensembl	ENSG00000152977
O95409	Ensembl	ENSG00000043355
O60481	Ensembl	ENSG00000156925
Q8N9L1	Ensembl	ENSG00000174963
Q96T25	Ensembl	ENSG00000139800
Q3SY52	Ensembl	ENSG00000171649
Q9NZV7	Ensembl	ENSG00000269699
Q96PE6	Ensembl	ENSG00000141946
P17029	Ensembl	ENSG00000106261
Q63HK3	Ensembl	ENSG00000155592
Q9BRR0	Ensembl	ENSG00000189298
Q969J2	Ensembl	ENSG00000187626
Q9Y2L8	Ensembl	ENSG00000196652
Q9P0L1	Ensembl	ENSG00000196345
Q9P0L1	Ensembl	ENSG00000281894
Q15776	Ensembl	ENSG00000198315
Q5H9K5	Ensembl	ENSG00000166432
Q96NC0	Ensembl	ENSG00000146007
Q9HA38	Ensembl	ENSG00000172667
Q9H898	Ensembl	ENSG00000165061
Q9UDW3	Ensembl	ENSG00000100319
Q9ULJ6	Ensembl	ENSG00000108175
Q8NF64	Ensembl	ENSG00000122515
O75800	Ensembl	ENSG00000004838
Q15326	Ensembl	ENSG00000015171
Q9H0C1	Ensembl	ENSG00000066185
Q9H091	Ensembl	ENSG00000141497
Q96E35	Ensembl	ENSG00000165724
Q5SVZ6	Ensembl	ENSG00000197056
Q9UBW7	Ensembl	ENSG00000121741
Q14202	Ensembl	ENSG00000147130
Q5VZL5	Ensembl	ENSG00000146463
Q9UJ78	Ensembl	ENSG00000132950
O95789	Ensembl	ENSG00000163867
Q8IYN0	Ensembl	ENSG00000197020
Q8IYN0	Ensembl	ENSG00000274746
Q8IZC7	Ensembl	ENSG00000181896
Q9H2Y7	Ensembl	ENSG00000103994
Q9UII5	Ensembl	ENSG00000196247
Q9UJU3	Ensembl	ENSG00000062370
Q8NC26	Ensembl	ENSG00000178150
Q03924	Ensembl	ENSG00000152926
P58317	Ensembl	ENSG00000197961
Q15973	Ensembl	ENSG00000196418
P52739	Ensembl	ENSG00000172262
P52740	Ensembl	ENSG00000131849
P52736	Ensembl	ENSG00000125846
P52741	Ensembl	ENSG00000213762
P52742	Ensembl	ENSG00000176293
P52737	Ensembl	ENSG00000196646
P52744	Ensembl	ENSG00000197008
P52738	Ensembl	ENSG00000196387
Q15928	Ensembl	ENSG00000131127
P52746	Ensembl	ENSG00000115568
P52747	Ensembl	ENSG00000166478
Q9UQR1	Ensembl	ENSG00000163848
Q13106	Ensembl	ENSG00000179909
Q12901	Ensembl	ENSG00000204920
P51786	Ensembl	ENSG00000147117
Q9HCG1	Ensembl	ENSG00000170949
P49910	Ensembl	ENSG00000197279
Q14929	Ensembl	ENSG00000175787
Q15697	Ensembl	ENSG00000103343
Q9Y473	Ensembl	ENSG00000105497
Q13360	Ensembl	ENSG00000188629
Q9UJW8	Ensembl	ENSG00000167384
Q2M3W8	Ensembl	ENSG00000197841
P17025	Ensembl	ENSG00000147118
Q99676	Ensembl	ENSG00000096654
O15231	Ensembl	ENSG00000147394
O75820	Ensembl	ENSG00000136870
O14628	Ensembl	ENSG00000005801
O14709	Ensembl	ENSG00000186448
O14709	Ensembl	ENSG00000281709
P98182	Ensembl	ENSG00000010539
O95125	Ensembl	ENSG00000166261
O95201	Ensembl	ENSG00000122386
O43670	Ensembl	ENSG00000010244
O43345	Ensembl	ENSG00000160321
Q13398	Ensembl	ENSG00000121417
Q9UDV6	Ensembl	ENSG00000170260
O14771	Ensembl	ENSG00000085644
Q9UL59	Ensembl	ENSG00000149050
Q9UL58	Ensembl	ENSG00000149054
O75362	Ensembl	ENSG00000171940
Q9P2Y4	Ensembl	ENSG00000165804
Q9UK13	Ensembl	ENSG00000159905
Q9UK12	Ensembl	ENSG00000159885
Q9UK11	Ensembl	ENSG00000178386
Q9NZL3	Ensembl	ENSG00000267680
Q9UK10	Ensembl	ENSG00000256294
Q9NYT6	Ensembl	ENSG00000167380
Q86WZ6	Ensembl	ENSG00000131115
Q9UJW7	Ensembl	ENSG00000278318
Q9UIE0	Ensembl	ENSG00000159882
Q9UNY5	Ensembl	ENSG00000167840
A6NK53	Ensembl	ENSG00000159915
Q14588	Ensembl	ENSG00000263002
Q14590	Ensembl	ENSG00000159917
Q9UL36	Ensembl	ENSG00000130856
Q16600	Ensembl	ENSG00000196793
Q8NDW4	Ensembl	ENSG00000198105
P15622	Ensembl	ENSG00000196150
Q9BRH9	Ensembl	ENSG00000198169
Q9BRH9	Ensembl	ENSG00000278062
O75346	Ensembl	ENSG00000256771
O75437	Ensembl	ENSG00000213096
Q9Y2P7	Ensembl	ENSG00000152454
Q9Y2Q1	Ensembl	ENSG00000197134
Q3ZCT1	Ensembl	ENSG00000254004
O14978	Ensembl	ENSG00000006194
O43296	Ensembl	ENSG00000083844
Q14584	Ensembl	ENSG00000174652
Q14586	Ensembl	ENSG00000185947
Q14587	Ensembl	ENSG00000090612
Q14593	Ensembl	ENSG00000198039
Q96GC6	Ensembl	ENSG00000171606
Q9NSD4	Ensembl	ENSG00000063587
Q8N554	Ensembl	ENSG00000158805
Q9NRM2	Ensembl	ENSG00000198839
Q9Y2X9	Ensembl	ENSG00000162702
Q9UDV7	Ensembl	ENSG00000170265
Q8N7M2	Ensembl	ENSG00000167637
Q2VY69	Ensembl	ENSG00000186026
Q96NJ3	Ensembl	ENSG00000267508
Q9HBT7	Ensembl	ENSG00000141040
O60281	Ensembl	ENSG00000188994
Q8WUU4	Ensembl	ENSG00000170684
Q96RE9	Ensembl	ENSG00000145908
Q9NR11	Ensembl	ENSG00000089335
Q9HCX3	Ensembl	ENSG00000131845
Q5JNZ3	Ensembl	ENSG00000197935
Q5JNZ3	Ensembl	ENSG00000169260
Q5JNZ3	Ensembl	ENSG00000225351
Q5JNZ3	Ensembl	ENSG00000235178
Q5JNZ3	Ensembl	ENSG00000235589
Q5JNZ3	Ensembl	ENSG00000223687
Q5JNZ3	Ensembl	ENSG00000233831
A6NFI3	Ensembl	ENSG00000205903
Q96PQ6	Ensembl	ENSG00000130803
Q5VUA4	Ensembl	ENSG00000171467
Q9P2F9	Ensembl	ENSG00000166188
A2RRD8	Ensembl	ENSG00000182986
Q6U7Q0	Ensembl	ENSG00000181315
Q5BKZ1	Ensembl	ENSG00000162664
Q86UD4	Ensembl	ENSG00000181894
Q9Y3S2	Ensembl	ENSG00000109445
Q9NQX6	Ensembl	ENSG00000130844
Q96JL9	Ensembl	ENSG00000160961
Q9HCZ1	Ensembl	ENSG00000198185
Q9H4Z2	Ensembl	ENSG00000198026
Q9Y3M9	Ensembl	ENSG00000130684
Q06730	Ensembl	ENSG00000189180
Q06732	Ensembl	ENSG00000196693
Q9BYN7	Ensembl	ENSG00000131061
Q6P1L6	Ensembl	ENSG00000088876
Q14585	Ensembl	ENSG00000251247
Q9UL40	Ensembl	ENSG00000113761
Q96SE7	Ensembl	ENSG00000197937
Q9GZX5	Ensembl	ENSG00000256683
Q9NW07	Ensembl	ENSG00000198816
Q5T0B9	Ensembl	ENSG00000160094
Q96PM5	Ensembl	ENSG00000163743
Q70YC5	Ensembl	ENSG00000138311
Q8N895	Ensembl	ENSG00000178175
Q7RTV3	Ensembl	ENSG00000165244
P17032	Ensembl	ENSG00000075407
Q96SR6	Ensembl	ENSG00000161298
Q8NA42	Ensembl	ENSG00000188283
Q8TF68	Ensembl	ENSG00000126746
Q9UJN7	Ensembl	ENSG00000124613
Q53GI3	Ensembl	ENSG00000160908
Q9H8N7	Ensembl	ENSG00000186918
Q96N95	Ensembl	ENSG00000186496
Q8NF99	Ensembl	ENSG00000186812
Q8TD17	Ensembl	ENSG00000197024
Q494X3	Ensembl	ENSG00000176222
Q9C0G0	Ensembl	ENSG00000215421
Q9H9D4	Ensembl	ENSG00000175213
Q86VK4	Ensembl	ENSG00000119725
Q96IQ9	Ensembl	ENSG00000133250
Q09FC8	Ensembl	ENSG00000170954
Q9BWM5	Ensembl	ENSG00000083817
Q8TAU3	Ensembl	ENSG00000173480
Q8TF45	Ensembl	ENSG00000196724
Q96HQ0	Ensembl	ENSG00000105136
Q8TAQ5	Ensembl	ENSG00000197050
Q2M1K9	Ensembl	ENSG00000102935
Q6IV72	Ensembl	ENSG00000204947
Q9BUY5	Ensembl	ENSG00000130818
Q96B54	Ensembl	ENSG00000131116
Q86V71	Ensembl	ENSG00000197013
Q9H8G1	Ensembl	ENSG00000118620
Q8TF32	Ensembl	ENSG00000196705
O94892	Ensembl	ENSG00000256087
Q8N7K0	Ensembl	ENSG00000197647
Q9C0F3	Ensembl	ENSG00000125945
Q9C0F3	Ensembl	ENSG00000283009
Q7Z4V0	Ensembl	ENSG00000183621
Q8NDP4	Ensembl	ENSG00000171291
Q8IYI8	Ensembl	ENSG00000171295
Q8N8Z8	Ensembl	ENSG00000197044
Q9H7R0	Ensembl	ENSG00000198342
Q9Y2A4	Ensembl	ENSG00000180855
Q8N0Y2	Ensembl	ENSG00000167685
P59923	Ensembl	ENSG00000185219
P59923	Ensembl	ENSG00000283034
Q9NWS9	Ensembl	ENSG00000083838
Q6P9G9	Ensembl	ENSG00000173275
Q9Y4E5	Ensembl	ENSG00000112200
Q8N9F8	Ensembl	ENSG00000178187
Q14592	Ensembl	ENSG00000197714
Q8TAF7	Ensembl	ENSG00000197808
Q96JM2	Ensembl	ENSG00000148143
Q7Z7K2	Ensembl	ENSG00000181444
Q5VIY5	Ensembl	ENSG00000204604
Q96JG9	Ensembl	ENSG00000225614
Q6ECI4	Ensembl	ENSG00000197016
Q9BX82	Ensembl	ENSG00000196263
Q8WTR7	Ensembl	ENSG00000142528
Q6S9Z5	Ensembl	ENSG00000164185
Q96JC4	Ensembl	ENSG00000185177
Q8WV37	Ensembl	ENSG00000198464
Q8TF39	Ensembl	ENSG00000173258
Q5JVG2	Ensembl	ENSG00000127081
Q8NCK3	Ensembl	ENSG00000198298
Q96H40	Ensembl	ENSG00000256229
B1APH4	Ensembl	ENSG00000243660
Q96MN9	Ensembl	ENSG00000265763
Q9ULM2	Ensembl	ENSG00000188033
Q8N8L2	Ensembl	ENSG00000177599
Q9P255	Ensembl	ENSG00000229676
Q6ZR52	Ensembl	ENSG00000196268
Q96IT1	Ensembl	ENSG00000162714
Q6ZNH5	Ensembl	ENSG00000174586
O60304	Ensembl	ENSG00000103199
Q96CX3	Ensembl	ENSG00000186446
Q96CX3	Ensembl	ENSG00000281661
Q8TBZ5	Ensembl	ENSG00000196653
Q8TBZ5	Ensembl	ENSG00000281448
Q96F45	Ensembl	ENSG00000165655
Q5JVG8	Ensembl	ENSG00000081665
Q8TCN5	Ensembl	ENSG00000168813
Q9Y2H8	Ensembl	ENSG00000081386
Q8NB15	Ensembl	ENSG00000198546
Q96ME7	Ensembl	ENSG00000243943
Q8N8E2	Ensembl	ENSG00000163795
Q96K75	Ensembl	ENSG00000144026
Q92618	Ensembl	ENSG00000101493
Q6ZMY9	Ensembl	ENSG00000197363
Q8TB69	Ensembl	ENSG00000175322
Q96K83	Ensembl	ENSG00000198795
Q96C55	Ensembl	ENSG00000171443
Q8N782	Ensembl	ENSG00000203326
Q8TF50	Ensembl	ENSG00000167625
Q8NB42	Ensembl	ENSG00000189164
Q3MIS6	Ensembl	ENSG00000167555
Q6P280	Ensembl	ENSG00000186020
Q6P9A1	Ensembl	ENSG00000183647
Q9HCE3	Ensembl	ENSG00000074657
Q76KX8	Ensembl	ENSG00000198633
O15090	Ensembl	ENSG00000198597
Q8NDQ6	Ensembl	ENSG00000171817
Q9H0D2	Ensembl	ENSG00000118156
Q08ER8	Ensembl	ENSG00000178229
Q6NX49	Ensembl	ENSG00000198131
Q86UE3	Ensembl	ENSG00000187187
Q86UE3	Ensembl	ENSG00000281526
Q8IVP9	Ensembl	ENSG00000152433
Q8NEK5	Ensembl	ENSG00000188785
Q6P9A3	Ensembl	ENSG00000121406
Q7Z398	Ensembl	ENSG00000251369
Q7Z340	Ensembl	ENSG00000204519
Q9H707	Ensembl	ENSG00000178935
Q86TJ5	Ensembl	ENSG00000172006
Q8NEP9	Ensembl	ENSG00000186300
Q9HAH1	Ensembl	ENSG00000172000
Q8N988	Ensembl	ENSG00000130544
Q96NG5	Ensembl	ENSG00000167785
Q9BR84	Ensembl	ENSG00000188321
Q96MR9	Ensembl	ENSG00000198028
Q8N587	Ensembl	ENSG00000171469
Q6V9R5	Ensembl	ENSG00000171466
Q8TA94	Ensembl	ENSG00000188868
Q8TBZ8	Ensembl	ENSG00000249709
Q8N9K5	Ensembl	ENSG00000196357
Q969W8	Ensembl	ENSG00000186017
Q8N184	Ensembl	ENSG00000189042
Q3ZCX4	Ensembl	ENSG00000198453
Q5MCW4	Ensembl	ENSG00000196437
Q96NI8	Ensembl	ENSG00000171827
Q7Z3V5	Ensembl	ENSG00000180479
Q7Z3I7	Ensembl	ENSG00000180938
Q86YE8	Ensembl	ENSG00000189144
Q6ZN55	Ensembl	ENSG00000105732
Q86XF7	Ensembl	ENSG00000176472
Q9H609	Ensembl	ENSG00000124444
Q9BSK1	Ensembl	ENSG00000161551
Q96N58	Ensembl	ENSG00000258405
Q8NAF0	Ensembl	ENSG00000218891
Q9UK33	Ensembl	ENSG00000213015
Q9P0T4	Ensembl	ENSG00000171425
Q96NG8	Ensembl	ENSG00000018869
Q96ND8	Ensembl	ENSG00000198440
Q8IVC4	Ensembl	ENSG00000171574
Q9NXT0	Ensembl	ENSG00000083828
Q96SQ5	Ensembl	ENSG00000198466
Q86UQ0	Ensembl	ENSG00000164048
Q92610	Ensembl	ENSG00000166716
O00488	Ensembl	ENSG00000142684
Q96JF6	Ensembl	ENSG00000180626
Q8IYB9	Ensembl	ENSG00000272602
Q8TC21	Ensembl	ENSG00000172748
Q96LX8	Ensembl	ENSG00000167981
Q86UK7	Ensembl	ENSG00000167962
Q96NL3	Ensembl	ENSG00000153896
Q6ZNG1	Ensembl	ENSG00000189190
Q86T29	Ensembl	ENSG00000196458
Q8WXB4	Ensembl	ENSG00000166704
Q96SK3	Ensembl	ENSG00000198182
Q9ULD9	Ensembl	ENSG00000168916
O15014	Ensembl	ENSG00000180357
Q8N9Z0	Ensembl	ENSG00000167554
Q8N823	Ensembl	ENSG00000213020
Q6PF04	Ensembl	ENSG00000176024
Q8N883	Ensembl	ENSG00000142556
Q8N8J6	Ensembl	ENSG00000197619
Q08AN1	Ensembl	ENSG00000204611
Q5T7W0	Ensembl	ENSG00000157657
Q8N2I2	Ensembl	ENSG00000177873
Q6ZNG0	Ensembl	ENSG00000177842
Q6ZSS3	Ensembl	ENSG00000172888
Q969S3	Ensembl	ENSG00000173545
O75123	Ensembl	ENSG00000183309
O75123	Ensembl	ENSG00000276340
Q9P2J8	Ensembl	ENSG00000197566
Q96I27	Ensembl	ENSG00000257591
Q68DY1	Ensembl	ENSG00000188171
Q7L945	Ensembl	ENSG00000198551
